file	cluster
sonespases_920443997.txt	2
sonespases_903948760.txt	2
340922186.utf8.txt	6
444286564.utf8.txt	6
450454318.utf8.txt	3
sonespases_933618385.txt	2
sonespases_849202919.txt	2
382740831.utf8.txt	1
450325623.utf8.txt	4
452860258.utf8.txt	4
351816215.utf8.txt	4
370262612.utf8.txt	3
451652632.utf8.txt	4
403311193.utf8.txt	6
390069735.utf8.txt	1
393624536.utf8.txt	6
430396293.utf8.txt	4
sonespases_890284090.txt	2
372610916.utf8.txt	4
419592113.utf8.txt	7
450571647.utf8.txt	4
372265244.utf8.txt	6
453325252.utf8.txt	4
sonespases_938507654.txt	2
364649684.utf8.txt	0
376182935.utf8.txt	5
sonespases_901691438.txt	2
356361522.utf8.txt	5
sonespases_967859281.txt	2
384842694.utf8.txt	3
398093641.utf8.txt	6
330238269.utf8.txt	6
439801262.utf8.txt	7
430394791.utf8.txt	6
sonespases_925247105.txt	2
318344389.utf8.txt	3
sonespases_888246602.txt	2
sonespases_903414815.txt	2
331108247.utf8.txt	6
sonespases_872414399.txt	2
sonespases_955002547.txt	2
380584693.utf8.txt	1
sonespases_864686266.txt	2
sonespases_889871471.txt	2
337126933.utf8.txt	4
376321519.utf8.txt	6
391089443.utf8.txt	6
379080401.utf8.txt	6
352664728.utf8.txt	1
451248691.utf8.txt	6
374693834.utf8.txt	6
404127731.utf8.txt	6
sonespases_972689411.txt	2
420870826.utf8.txt	4
332896429.utf8.txt	5
377303229.utf8.txt	4
356376139.utf8.txt	1
383591469.utf8.txt	3
433483467.utf8.txt	6
343905339.utf8.txt	1
sonespases_863093510.txt	2
sonespases_844490493.txt	2
325569630.utf8.txt	3
325546956.utf8.txt	0
445974036.utf8.txt	4
sonespases_943307673.txt	2
454387746.utf8.txt	4
364436351.utf8.txt	3
419483455.utf8.txt	4
425444995.utf8.txt	4
325485234.utf8.txt	4
sonespases_849105554.txt	2
377087233.utf8.txt	5
439227252.utf8.txt	4
454241291.utf8.txt	6
397435449.utf8.txt	5
sonespases_880204057.txt	2
354767882.utf8.txt	4
sonespases_932574876.txt	2
sonespases_896303144.txt	2
340131555.utf8.txt	4
446538416.utf8.txt	4
342866209.utf8.txt	6
448066451.utf8.txt	4
342012182.utf8.txt	7
sonespases_948535014.txt	2
369196122.utf8.txt	4
434934370.utf8.txt	5
sonespases_929554644.txt	2
385981678.utf8.txt	6
453863963.utf8.txt	7
374681946.utf8.txt	4
sonespases_983086058.txt	2
374405022.utf8.txt	5
352686052.utf8.txt	1
339021715.utf8.txt	3
427988850.utf8.txt	6
sonespases_968788689.txt	2
sonespases_874179688.txt	2
400567226.utf8.txt	4
330830521.utf8.txt	4
453087419.utf8.txt	4
407118823.utf8.txt	7
416173112.utf8.txt	6
sonespases_860680044.txt	2
398440430.utf8.txt	3
424776394.utf8.txt	4
sonespases_884010473.txt	2
343976816.utf8.txt	5
sonespases_862030996.txt	2
sonespases_949877313.txt	2
396101570.utf8.txt	7
332197305.utf8.txt	4
376042354.utf8.txt	1
381181656.utf8.txt	3
sonespases_883241934.txt	2
419692169.utf8.txt	4
328496887.utf8.txt	6
380678736.utf8.txt	4
345003106.utf8.txt	3
433476758.utf8.txt	4
430929491.utf8.txt	4
359181709.utf8.txt	3
449960002.utf8.txt	4
372225054.utf8.txt	5
sonespases_849137036.txt	2
sonespases_919194252.txt	2
435081291.utf8.txt	6
364176703.utf8.txt	6
327442152.utf8.txt	3
378579335.utf8.txt	6
364433993.utf8.txt	3
372225075.utf8.txt	5
396514057.utf8.txt	6
448317554.utf8.txt	3
sonespases_851061557.txt	2
433549208.utf8.txt	6
341545778.utf8.txt	5
383383197.utf8.txt	6
sonespases_910743020.txt	2
388572844.utf8.txt	3
451608511.utf8.txt	4
330715660.utf8.txt	6
446527298.utf8.txt	7
sonespases_867013051.txt	2
434881959.utf8.txt	6
453243598.utf8.txt	3
377855554.utf8.txt	4
sonespases_968368388.txt	2
388857579.utf8.txt	3
sonespases_986698478.txt	2
sonespases_863287007.txt	2
432422167.utf8.txt	3
sonespases_971313426.txt	2
341017169.utf8.txt	6
389189023.utf8.txt	5
422449708.utf8.txt	6
418195015.utf8.txt	4
403440465.utf8.txt	5
337704350.utf8.txt	4
432616857.utf8.txt	5
366785831.utf8.txt	6
394040713.utf8.txt	4
414141797.utf8.txt	6
453839852.utf8.txt	5
401590677.utf8.txt	6
331103314.utf8.txt	4
362480219.utf8.txt	5
349721960.utf8.txt	4
357419457.utf8.txt	3
sonespases_979480754.txt	2
409989416.utf8.txt	4
381150279.utf8.txt	4
371387677.utf8.txt	4
438373365.utf8.txt	4
sonespases_895554922.txt	2
338864183.utf8.txt	3
333666279.utf8.txt	3
341541399.utf8.txt	5
sonespases_914127428.txt	2
384525871.utf8.txt	3
sonespases_866718233.txt	2
345748685.utf8.txt	4
416149605.utf8.txt	5
sonespases_904051430.txt	2
453996746.utf8.txt	6
sonespases_946418844.txt	2
423413499.utf8.txt	6
385482467.utf8.txt	4
401404092.utf8.txt	7
409694221.utf8.txt	7
sonespases_889755878.txt	2
sonespases_857809542.txt	2
346352446.utf8.txt	3
403306590.utf8.txt	5
sonespases_973754706.txt	2
sonespases_974964953.txt	2
355170416.utf8.txt	6
sonespases_895184390.txt	2
sonespases_880042241.txt	2
379133153.utf8.txt	6
333301556.utf8.txt	6
447757987.utf8.txt	6
349447331.utf8.txt	4
382624044.utf8.txt	3
340478089.utf8.txt	1
406719761.utf8.txt	6
443460044.utf8.txt	6
403393509.utf8.txt	6
384852742.utf8.txt	3
370238022.utf8.txt	4
399758053.utf8.txt	4
428374955.utf8.txt	4
357314284.utf8.txt	0
424289100.utf8.txt	4
373601123.utf8.txt	4
430044561.utf8.txt	6
328760601.utf8.txt	1
336555449.utf8.txt	6
sonespases_883975291.txt	2
340663246.utf8.txt	6
337479729.utf8.txt	4
404051293.utf8.txt	6
352284466.utf8.txt	0
364137211.utf8.txt	4
435303836.utf8.txt	1
391565079.utf8.txt	4
386849789.utf8.txt	5
430512017.utf8.txt	3
355596008.utf8.txt	4
sonespases_964764463.txt	2
328239914.utf8.txt	1
425493187.utf8.txt	0
321890721.utf8.txt	7
325791305.utf8.txt	4
325062630.utf8.txt	4
447590342.utf8.txt	3
367205168.utf8.txt	4
333017858.utf8.txt	3
327873329.utf8.txt	3
449998236.utf8.txt	6
sonespases_958452128.txt	2
376341873.utf8.txt	1
sonespases_937956418.txt	2
452539206.utf8.txt	4
453999295.utf8.txt	7
sonespases_961314872.txt	2
342894559.utf8.txt	6
340889702.utf8.txt	4
328826325.utf8.txt	1
383602879.utf8.txt	6
sonespases_880797574.txt	2
sonespases_843834184.txt	2
346309567.utf8.txt	4
403309546.utf8.txt	4
425248726.utf8.txt	6
sonespases_921436310.txt	2
357726803.utf8.txt	1
372180683.utf8.txt	6
396121051.utf8.txt	6
321671345.utf8.txt	6
sonespases_867055794.txt	2
399250067.utf8.txt	3
453191675.utf8.txt	4
423419189.utf8.txt	7
391581057.utf8.txt	3
431318559.utf8.txt	3
361468888.utf8.txt	1
386229800.utf8.txt	4
363809032.utf8.txt	1
359212524.utf8.txt	5
sonespases_898783688.txt	2
378161644.utf8.txt	4
388263875.utf8.txt	4
373763953.utf8.txt	4
344342601.utf8.txt	4
sonespases_909672316.txt	2
450764873.utf8.txt	1
357854215.utf8.txt	6
452452948.utf8.txt	6
360434082.utf8.txt	3
414079828.utf8.txt	5
447860384.utf8.txt	4
454186197.utf8.txt	4
371815088.utf8.txt	3
364079601.utf8.txt	6
453841247.utf8.txt	6
364174936.utf8.txt	4
371575858.utf8.txt	4
356769341.utf8.txt	6
387190443.utf8.txt	4
sonespases_974547465.txt	2
428349344.utf8.txt	4
371348576.utf8.txt	0
400520569.utf8.txt	6
399576316.utf8.txt	4
sonespases_855264794.txt	2
420459635.utf8.txt	7
sonespases_921361498.txt	2
453235324.utf8.txt	7
350107668.utf8.txt	6
340464434.utf8.txt	6
426196461.utf8.txt	4
355848851.utf8.txt	4
358852434.utf8.txt	6
429480763.utf8.txt	4
426105881.utf8.txt	6
367025079.utf8.txt	3
454489273.utf8.txt	1
350835424.utf8.txt	6
357314771.utf8.txt	3
355082793.utf8.txt	4
346997052.utf8.txt	4
422358420.utf8.txt	1
437526700.utf8.txt	4
423138208.utf8.txt	6
sonespases_948302426.txt	2
sonespases_942769498.txt	2
sonespases_911365887.txt	2
425967573.utf8.txt	6
428393852.utf8.txt	7
455074066.utf8.txt	0
416198369.utf8.txt	5
428181914.utf8.txt	4
414153841.utf8.txt	6
453574483.utf8.txt	6
339598676.utf8.txt	6
sonespases_869250183.txt	2
354227561.utf8.txt	4
346354419.utf8.txt	3
438851049.utf8.txt	6
327662173.utf8.txt	4
368106707.utf8.txt	4
451144184.utf8.txt	0
353923741.utf8.txt	3
443516255.utf8.txt	3
sonespases_965243121.txt	2
418808386.utf8.txt	4
327887881.utf8.txt	4
336281683.utf8.txt	4
sonespases_964650519.txt	2
sonespases_924128661.txt	2
450227184.utf8.txt	3
352318942.utf8.txt	4
348820299.utf8.txt	4
438593545.utf8.txt	6
352628277.utf8.txt	4
393808881.utf8.txt	6
376902573.utf8.txt	0
sonespases_835335236.txt	2
453340955.utf8.txt	1
sonespases_835897967.txt	2
443353546.utf8.txt	6
sonespases_921537721.txt	2
333584546.utf8.txt	6
327887710.utf8.txt	4
sonespases_929046628.txt	2
326263949.utf8.txt	4
sonespases_828571696.txt	2
433435954.utf8.txt	6
430391713.utf8.txt	4
336324091.utf8.txt	4
376600774.utf8.txt	3
448813788.utf8.txt	4
sonespases_947152175.txt	2
sonespases_957278643.txt	2
398027137.utf8.txt	4
325455657.utf8.txt	3
sonespases_865240434.txt	2
444304488.utf8.txt	3
432027130.utf8.txt	1
450219620.utf8.txt	7
sonespases_833582986.txt	2
384723860.utf8.txt	4
452462750.utf8.txt	3
389184376.utf8.txt	4
405298136.utf8.txt	4
sonespases_897597640.txt	2
433479533.utf8.txt	6
452472333.utf8.txt	4
333763505.utf8.txt	7
sonespases_886986514.txt	2
446116037.utf8.txt	4
430584343.utf8.txt	0
361890465.utf8.txt	1
357454802.utf8.txt	4
348363429.utf8.txt	5
454186643.utf8.txt	4
sonespases_961986775.txt	2
407200106.utf8.txt	6
339480781.utf8.txt	4
340139512.utf8.txt	6
sonespases_900338394.txt	2
422771178.utf8.txt	6
sonespases_912834738.txt	2
336859037.utf8.txt	6
482667563.utf8.txt	1
399594927.utf8.txt	6
355223301.utf8.txt	5
414896231.utf8.txt	3
417735709.utf8.txt	7
376846291.utf8.txt	4
454048145.utf8.txt	4
sonespases_864005935.txt	2
sonespases_909604106.txt	2
349305689.utf8.txt	6
sonespases_857221217.txt	2
432299186.utf8.txt	4
372798772.utf8.txt	6
405272886.utf8.txt	4
358429599.utf8.txt	4
450671597.utf8.txt	4
356652558.utf8.txt	6
326813723.utf8.txt	6
432042666.utf8.txt	4
393226978.utf8.txt	3
429074099.utf8.txt	5
447550589.utf8.txt	4
343687909.utf8.txt	4
sonespases_877858854.txt	2
393833233.utf8.txt	5
354447919.utf8.txt	0
sonespases_853492398.txt	2
sonespases_829228044.txt	2
434310840.utf8.txt	4
sonespases_861989972.txt	2
359169736.utf8.txt	1
398022618.utf8.txt	1
349915561.utf8.txt	6
437471335.utf8.txt	3
325492961.utf8.txt	4
430846102.utf8.txt	1
sonespases_884428258.txt	2
377099085.utf8.txt	6
396662819.utf8.txt	4
376531142.utf8.txt	6
328077455.utf8.txt	4
364684766.utf8.txt	3
370259254.utf8.txt	6
sonespases_852729018.txt	2
337463446.utf8.txt	4
sonespases_915893772.txt	2
427960560.utf8.txt	3
322611929.utf8.txt	6
396547328.utf8.txt	3
321694934.utf8.txt	4
sonespases_831685338.txt	2
381859265.utf8.txt	3
398240792.utf8.txt	4
sonespases_932157344.txt	2
406740149.utf8.txt	6
430822860.utf8.txt	4
361838238.utf8.txt	5
400414583.utf8.txt	4
366837174.utf8.txt	6
396512026.utf8.txt	6
335027644.utf8.txt	3
414131129.utf8.txt	3
414623740.utf8.txt	7
385668029.utf8.txt	5
351890261.utf8.txt	6
327394729.utf8.txt	7
424255513.utf8.txt	6
405186244.utf8.txt	4
332454743.utf8.txt	6
387168904.utf8.txt	3
374362963.utf8.txt	3
378201738.utf8.txt	4
339294910.utf8.txt	4
363807668.utf8.txt	6
411561755.utf8.txt	0
sonespases_902326398.txt	2
439170949.utf8.txt	5
331628688.utf8.txt	6
322607100.utf8.txt	4
349850739.utf8.txt	5
369843992.utf8.txt	0
338047102.utf8.txt	3
372958250.utf8.txt	6
375985137.utf8.txt	4
331292123.utf8.txt	4
398237890.utf8.txt	5
355213237.utf8.txt	4
346239980.utf8.txt	4
373603120.utf8.txt	7
386815615.utf8.txt	1
335205017.utf8.txt	4
335075180.utf8.txt	6
393864560.utf8.txt	6
348500166.utf8.txt	4
400740084.utf8.txt	3
426173142.utf8.txt	4
387163225.utf8.txt	6
339234843.utf8.txt	0
sonespases_872403280.txt	2
sonespases_969776869.txt	2
399697653.utf8.txt	4
372219723.utf8.txt	4
433379411.utf8.txt	6
sonespases_833581868.txt	2
345745535.utf8.txt	4
338066028.utf8.txt	5
354944806.utf8.txt	6
448334605.utf8.txt	4
330896052.utf8.txt	3
399202010.utf8.txt	3
sonespases_896838705.txt	2
449330854.utf8.txt	4
371453474.utf8.txt	1
431078709.utf8.txt	6
sonespases_863677929.txt	2
380860832.utf8.txt	6
400731975.utf8.txt	1
384536908.utf8.txt	3
430904291.utf8.txt	3
sonespases_850243551.txt	2
411052447.utf8.txt	5
429688811.utf8.txt	4
377191116.utf8.txt	3
377322032.utf8.txt	0
394052641.utf8.txt	4
377361259.utf8.txt	5
345024168.utf8.txt	6
432984633.utf8.txt	0
359278099.utf8.txt	4
394302639.utf8.txt	4
450655892.utf8.txt	4
343459786.utf8.txt	6
sonespases_862946459.txt	2
398043675.utf8.txt	7
sonespases_881757736.txt	2
334708727.utf8.txt	4
sonespases_990966566.txt	2
349915396.utf8.txt	6
sonespases_851512475.txt	2
376564988.utf8.txt	3
391811414.utf8.txt	4
431125075.utf8.txt	3
425444989.utf8.txt	4
sonespases_943766264.txt	2
sonespases_850993858.txt	2
sonespases_929550981.txt	2
397950830.utf8.txt	6
337789193.utf8.txt	6
334242430.utf8.txt	6
453586124.utf8.txt	4
sonespases_946652898.txt	2
sonespases_937441860.txt	2
331702310.utf8.txt	4
388771959.utf8.txt	4
386784806.utf8.txt	4
354373473.utf8.txt	3
sonespases_974937001.txt	2
443360531.utf8.txt	6
453839628.utf8.txt	7
446126466.utf8.txt	1
402285795.utf8.txt	0
sonespases_839515033.txt	2
sonespases_898270447.txt	2
417772919.utf8.txt	6
399567873.utf8.txt	4
336333199.utf8.txt	3
386178443.utf8.txt	0
sonespases_942222682.txt	2
382104971.utf8.txt	6
340006138.utf8.txt	7
347646817.utf8.txt	6
322771481.utf8.txt	4
sonespases_925883335.txt	2
sonespases_868007492.txt	2
378497204.utf8.txt	6
423855286.utf8.txt	3
sonespases_840883037.txt	2
339222017.utf8.txt	5
sonespases_934115724.txt	2
342929740.utf8.txt	4
431359231.utf8.txt	1
405889899.utf8.txt	4
436930039.utf8.txt	5
450586920.utf8.txt	5
411516291.utf8.txt	1
357152064.utf8.txt	4
sonespases_873058037.txt	2
335872404.utf8.txt	3
383608634.utf8.txt	3
351034697.utf8.txt	6
371863331.utf8.txt	4
361139567.utf8.txt	6
345367370.utf8.txt	1
sonespases_949791128.txt	2
383939120.utf8.txt	4
336725769.utf8.txt	6
394080922.utf8.txt	3
sonespases_851031452.txt	2
442024898.utf8.txt	4
447536772.utf8.txt	6
448167322.utf8.txt	3
350195178.utf8.txt	6
351861449.utf8.txt	3
sonespases_829767053.txt	2
sonespases_836661196.txt	2
405716502.utf8.txt	4
sonespases_931632878.txt	2
378098822.utf8.txt	7
423068187.utf8.txt	5
446045945.utf8.txt	4
sonespases_935304435.txt	2
437759352.utf8.txt	4
371087978.utf8.txt	0
384682750.utf8.txt	6
sonespases_872390409.txt	2
356310716.utf8.txt	4
326884361.utf8.txt	6
453839762.utf8.txt	7
358936785.utf8.txt	6
417739166.utf8.txt	4
369803887.utf8.txt	5
425429349.utf8.txt	7
444103688.utf8.txt	4
sonespases_981280767.txt	2
388340034.utf8.txt	6
sonespases_919808631.txt	2
425656204.utf8.txt	1
380215730.utf8.txt	6
452753074.utf8.txt	5
sonespases_848058413.txt	2
442209989.utf8.txt	4
351365505.utf8.txt	5
413790872.utf8.txt	5
387352009.utf8.txt	6
376028664.utf8.txt	4
385023162.utf8.txt	4
396261371.utf8.txt	5
454769765.utf8.txt	5
417738619.utf8.txt	4
380283835.utf8.txt	4
325475013.utf8.txt	6
389024949.utf8.txt	6
sonespases_958504595.txt	2
336739546.utf8.txt	6
403284509.utf8.txt	6
452923416.utf8.txt	6
454008269.utf8.txt	6
334025684.utf8.txt	3
sonespases_925291972.txt	2
334488260.utf8.txt	3
430374447.utf8.txt	6
447720834.utf8.txt	5
454849035.utf8.txt	6
387106430.utf8.txt	5
359656889.utf8.txt	3
453976646.utf8.txt	1
453847658.utf8.txt	3
sonespases_849192014.txt	2
437669430.utf8.txt	4
sonespases_870237754.txt	2
383371327.utf8.txt	3
437756906.utf8.txt	7
450659767.utf8.txt	3
328522474.utf8.txt	6
sonespases_851025346.txt	2
369874407.utf8.txt	6
402026511.utf8.txt	4
369876970.utf8.txt	6
411067999.utf8.txt	6
438873920.utf8.txt	4
328327650.utf8.txt	4
sonespases_883388619.txt	2
340375306.utf8.txt	4
431306394.utf8.txt	1
380936621.utf8.txt	3
376618221.utf8.txt	4
384718219.utf8.txt	6
430646967.utf8.txt	4
407083104.utf8.txt	4
407692330.utf8.txt	6
383555931.utf8.txt	5
366868054.utf8.txt	4
330404743.utf8.txt	5
375039122.utf8.txt	3
402271042.utf8.txt	5
sonespases_835958862.txt	2
336108947.utf8.txt	4
403500093.utf8.txt	6
406704793.utf8.txt	4
320974730.utf8.txt	6
sonespases_866987927.txt	2
394237724.utf8.txt	4
357207646.utf8.txt	4
387429401.utf8.txt	4
sonespases_954490395.txt	2
436112531.utf8.txt	1
396140737.utf8.txt	4
409061135.utf8.txt	0
357687155.utf8.txt	4
399346336.utf8.txt	6
454016632.utf8.txt	4
418765893.utf8.txt	4
374843700.utf8.txt	5
343986009.utf8.txt	6
sonespases_852805717.txt	2
364599983.utf8.txt	6
sonespases_866984605.txt	2
371035152.utf8.txt	5
sonespases_957872463.txt	2
453865409.utf8.txt	6
sonespases_888124203.txt	2
428002632.utf8.txt	4
sonespases_884650784.txt	2
428377071.utf8.txt	4
327132101.utf8.txt	6
367191523.utf8.txt	5
sonespases_963368050.txt	2
398369840.utf8.txt	7
427556401.utf8.txt	7
451574738.utf8.txt	6
388515204.utf8.txt	5
sonespases_976133689.txt	2
sonespases_895029482.txt	2
sonespases_935357413.txt	2
414102893.utf8.txt	0
351012694.utf8.txt	4
324598402.utf8.txt	4
419961193.utf8.txt	0
401284373.utf8.txt	5
335018706.utf8.txt	6
sonespases_967653883.txt	2
sonespases_912566229.txt	2
365107883.utf8.txt	6
381882330.utf8.txt	6
sonespases_949722419.txt	2
452121409.utf8.txt	5
369427834.utf8.txt	1
330680601.utf8.txt	6
sonespases_970728698.txt	2
369352947.utf8.txt	4
sonespases_867411562.txt	2
sonespases_947200093.txt	2
352318938.utf8.txt	4
369599173.utf8.txt	4
390841167.utf8.txt	4
359370149.utf8.txt	4
363888536.utf8.txt	6
435717304.utf8.txt	6
445517102.utf8.txt	6
338034307.utf8.txt	3
355165964.utf8.txt	1
376912612.utf8.txt	1
sonespases_968315587.txt	2
362328360.utf8.txt	6
432990143.utf8.txt	0
389390288.utf8.txt	5
379157579.utf8.txt	6
402684539.utf8.txt	4
414117015.utf8.txt	7
367115924.utf8.txt	6
415606458.utf8.txt	7
396475540.utf8.txt	4
398220819.utf8.txt	4
379178385.utf8.txt	4
sonespases_974474021.txt	2
352663866.utf8.txt	4
358045761.utf8.txt	3
355058470.utf8.txt	1
396994777.utf8.txt	5
sonespases_905867653.txt	2
sonespases_953897304.txt	2
336385475.utf8.txt	7
403496317.utf8.txt	1
370281854.utf8.txt	4
sonespases_904585715.txt	2
368719484.utf8.txt	1
389126587.utf8.txt	5
400302821.utf8.txt	6
372610308.utf8.txt	4
359217589.utf8.txt	6
sonespases_985503837.txt	2
436832275.utf8.txt	5
437788021.utf8.txt	4
350225906.utf8.txt	4
345805514.utf8.txt	4
438824803.utf8.txt	4
sonespases_904791159.txt	2
345841405.utf8.txt	6
385676560.utf8.txt	3
402574585.utf8.txt	6
330929439.utf8.txt	6
391229692.utf8.txt	4
369870001.utf8.txt	1
sonespases_833422435.txt	2
380301093.utf8.txt	4
367647974.utf8.txt	5
338137542.utf8.txt	6
393956474.utf8.txt	4
356285922.utf8.txt	4
sonespases_872453395.txt	2
448785401.utf8.txt	6
328073087.utf8.txt	3
386413744.utf8.txt	6
sonespases_979389830.txt	2
394284760.utf8.txt	1
sonespases_831476479.txt	2
sonespases_981264399.txt	2
327641622.utf8.txt	6
407682726.utf8.txt	6
340829414.utf8.txt	5
361541763.utf8.txt	4
369692576.utf8.txt	3
sonespases_907702043.txt	2
436092668.utf8.txt	0
430013944.utf8.txt	7
444264282.utf8.txt	4
424673927.utf8.txt	3
396675471.utf8.txt	4
422737964.utf8.txt	5
322741211.utf8.txt	6
430865128.utf8.txt	4
327752806.utf8.txt	6
357054205.utf8.txt	4
434124388.utf8.txt	4
sonespases_970043472.txt	2
sonespases_947186446.txt	2
376547547.utf8.txt	6
401451948.utf8.txt	1
448701064.utf8.txt	4
sonespases_915911957.txt	2
391168654.utf8.txt	3
447747740.utf8.txt	4
393909739.utf8.txt	4
414138482.utf8.txt	3
340505866.utf8.txt	6
sonespases_877286262.txt	2
454236231.utf8.txt	4
391439719.utf8.txt	6
377051663.utf8.txt	6
443256624.utf8.txt	5
442266282.utf8.txt	3
sonespases_929566603.txt	2
sonespases_898772070.txt	2
445571159.utf8.txt	6
349915680.utf8.txt	6
sonespases_857643720.txt	2
sonespases_941692365.txt	2
374785779.utf8.txt	3
sonespases_918468609.txt	2
sonespases_829802902.txt	2
367870177.utf8.txt	6
364458259.utf8.txt	4
448170489.utf8.txt	7
334018263.utf8.txt	6
364599296.utf8.txt	4
388352491.utf8.txt	6
398039244.utf8.txt	6
324654660.utf8.txt	6
350995552.utf8.txt	6
393870731.utf8.txt	4
346341142.utf8.txt	6
342444303.utf8.txt	6
353992294.utf8.txt	7
428893416.utf8.txt	7
sonespases_977528629.txt	2
450877617.utf8.txt	7
384719500.utf8.txt	3
sonespases_964746633.txt	2
346309858.utf8.txt	6
381961138.utf8.txt	1
432985047.utf8.txt	1
321310167.utf8.txt	6
324414549.utf8.txt	6
422416817.utf8.txt	6
sonespases_911890167.txt	2
339632076.utf8.txt	6
326699435.utf8.txt	4
374814287.utf8.txt	4
430809802.utf8.txt	0
sonespases_955056973.txt	2
357012038.utf8.txt	5
450597364.utf8.txt	6
451018890.utf8.txt	3
sonespases_882532293.txt	2
374814600.utf8.txt	4
399360566.utf8.txt	6
sonespases_864590487.txt	2
398056430.utf8.txt	6
394067280.utf8.txt	4
330264197.utf8.txt	4
447800281.utf8.txt	4
333851001.utf8.txt	1
343938856.utf8.txt	6
sonespases_922856020.txt	2
436826947.utf8.txt	4
364337092.utf8.txt	6
405183713.utf8.txt	7
448153798.utf8.txt	5
451634042.utf8.txt	4
331543507.utf8.txt	4
333319420.utf8.txt	4
331753946.utf8.txt	5
442691757.utf8.txt	5
382728071.utf8.txt	4
sonespases_922422295.txt	2
367654695.utf8.txt	6
326256983.utf8.txt	4
327639912.utf8.txt	4
354721575.utf8.txt	1
424754084.utf8.txt	4
334741668.utf8.txt	6
sonespases_954507767.txt	2
359629650.utf8.txt	5
320695937.utf8.txt	6
365121908.utf8.txt	4
414153819.utf8.txt	6
351057686.utf8.txt	3
333250399.utf8.txt	1
sonespases_947048624.txt	2
426217170.utf8.txt	5
452961542.utf8.txt	1
sonespases_944414209.txt	2
sonespases_905393733.txt	2
405216491.utf8.txt	6
352684694.utf8.txt	6
431406619.utf8.txt	4
388384348.utf8.txt	3
383138234.utf8.txt	3
431324408.utf8.txt	6
368644670.utf8.txt	6
443395111.utf8.txt	7
451268942.utf8.txt	0
347994790.utf8.txt	7
sonespases_940048902.txt	2
334429960.utf8.txt	1
sonespases_842645050.txt	2
345920451.utf8.txt	1
388522993.utf8.txt	5
396522112.utf8.txt	7
355556586.utf8.txt	3
321477928.utf8.txt	1
371593036.utf8.txt	4
355513787.utf8.txt	6
sonespases_920744619.txt	2
385700978.utf8.txt	4
360141833.utf8.txt	6
434175902.utf8.txt	6
447744823.utf8.txt	4
349718085.utf8.txt	4
413687140.utf8.txt	4
sonespases_954835270.txt	2
381330655.utf8.txt	4
407939791.utf8.txt	4
430561466.utf8.txt	4
330415707.utf8.txt	1
323723529.utf8.txt	4
426195375.utf8.txt	4
446513052.utf8.txt	4
339704111.utf8.txt	3
446267449.utf8.txt	5
339110723.utf8.txt	4
sonespases_901505644.txt	2
sonespases_973583212.txt	2
359678932.utf8.txt	4
333110106.utf8.txt	5
429004766.utf8.txt	6
386187569.utf8.txt	4
322610840.utf8.txt	6
369802362.utf8.txt	1
407895586.utf8.txt	3
sonespases_947775809.txt	2
387639492.utf8.txt	4
sonespases_893984758.txt	2
411181263.utf8.txt	4
428510474.utf8.txt	4
sonespases_866441624.txt	2
sonespases_917510381.txt	2
356075239.utf8.txt	3
353652243.utf8.txt	5
364474903.utf8.txt	6
394052658.utf8.txt	6
443474963.utf8.txt	3
sonespases_864812965.txt	2
452964283.utf8.txt	1
384694173.utf8.txt	6
447425131.utf8.txt	6
334407078.utf8.txt	5
447864331.utf8.txt	5
425448780.utf8.txt	5
386117525.utf8.txt	5
453468417.utf8.txt	4
345109750.utf8.txt	5
437765062.utf8.txt	4
396567058.utf8.txt	6
355544325.utf8.txt	6
387124736.utf8.txt	4
330377177.utf8.txt	6
437764992.utf8.txt	4
sonespases_889343829.txt	2
431359841.utf8.txt	4
385629776.utf8.txt	6
383581605.utf8.txt	4
sonespases_840279553.txt	2
403299949.utf8.txt	4
413856228.utf8.txt	6
385221702.utf8.txt	3
393808877.utf8.txt	6
sonespases_851126515.txt	2
sonespases_919314935.txt	2
sonespases_951518976.txt	2
377034906.utf8.txt	3
357318311.utf8.txt	6
427859706.utf8.txt	4
454242674.utf8.txt	4
395048145.utf8.txt	3
383494370.utf8.txt	5
sonespases_981852490.txt	2
sonespases_969801137.txt	2
330282511.utf8.txt	4
335210001.utf8.txt	4
sonespases_909464221.txt	2
381202394.utf8.txt	4
417713720.utf8.txt	6
382266192.utf8.txt	5
388249098.utf8.txt	4
438849432.utf8.txt	4
408895035.utf8.txt	0
352714495.utf8.txt	6
sonespases_849251271.txt	2
429226512.utf8.txt	3
405818834.utf8.txt	4
sonespases_863650765.txt	2
361804773.utf8.txt	3
430595323.utf8.txt	3
sonespases_909676382.txt	2
356523806.utf8.txt	6
380256560.utf8.txt	6
447410359.utf8.txt	4
376608746.utf8.txt	3
387750541.utf8.txt	7
445861944.utf8.txt	4
sonespases_900288545.txt	2
394005079.utf8.txt	4
358519248.utf8.txt	4
341672877.utf8.txt	6
439742920.utf8.txt	4
453585405.utf8.txt	3
337637794.utf8.txt	5
445544030.utf8.txt	1
340146611.utf8.txt	4
sonespases_894639581.txt	2
358654595.utf8.txt	6
